condition,regime,T_offset,horizon,frac,split,n,n_unc,rate,p_resolve,unc_p_resolve,delta,mean_t_resolve_if_hit,mean_max_exc_onr
vol_expansion_low,LOW,5,45,0.25,ALL,1236,3600,0.3433333333333333,0.8875404530744336,0.955,-0.06745954692556633,12.598906107566089,0.5287490157124543
vol_expansion_low,LOW,5,10,0.35,ALL,1236,3600,0.3433333333333333,0.24271844660194175,0.4797222222222222,-0.23700377562028047,6.323333333333333,0.2753934678713486
vol_expansion_low,LOW,5,15,0.35,ALL,1236,3600,0.3433333333333333,0.3786407766990291,0.6222222222222222,-0.2435814455231931,8.758547008547009,0.3329557765890769
vol_expansion_low,LOW,5,20,0.35,ALL,1236,3600,0.3433333333333333,0.4692556634304207,0.6944444444444444,-0.22518878101402373,10.51896551724138,0.37297517787374396
vol_expansion_low,LOW,5,30,0.35,ALL,1236,3600,0.3433333333333333,0.6076051779935275,0.8016666666666666,-0.1940614886731391,13.858854860186419,0.45099424692258083
vol_expansion_low,LOW,5,45,0.35,ALL,1236,3600,0.3433333333333333,0.7160194174757282,0.8716666666666667,-0.15564724919093853,17.463276836158194,0.5287490157124543
compress_then_expand,HIGH,5,10,0.15,IS,448,2414,0.1855840927920464,0.9955357142857143,0.9345484672742337,0.060987247011480616,1.616591928251121,0.599227519403397
compress_then_expand,HIGH,5,15,0.15,IS,448,2414,0.1855840927920464,0.9977678571428571,0.9705882352941176,0.027179621848739455,1.639821029082774,0.7302852170646085
compress_then_expand,HIGH,5,20,0.15,IS,448,2414,0.1855840927920464,1.0,0.9842584921292461,0.0157415078707539,1.6785714285714286,0.8049161169816367
compress_then_expand,HIGH,5,30,0.15,IS,448,2414,0.1855840927920464,1.0,0.9904722452361227,0.00952775476387735,1.6785714285714286,0.9479511637941326
compress_then_expand,HIGH,5,45,0.15,IS,448,2414,0.1855840927920464,1.0,0.9950289975144988,0.004971002485501197,1.6785714285714286,1.0967041473549137
compress_then_expand,HIGH,5,10,0.25,IS,448,2414,0.1855840927920464,0.9263392857142857,0.7212096106048053,0.20512967510948044,2.891566265060241,0.599227519403397
compress_then_expand,HIGH,5,15,0.25,IS,448,2414,0.1855840927920464,0.9799107142857143,0.8256006628003314,0.1543100514853829,3.430523917995444,0.7302852170646085
compress_then_expand,HIGH,5,20,0.25,IS,448,2414,0.1855840927920464,0.9910714285714286,0.8736536868268434,0.11741774174458519,3.5968468468468466,0.8049161169816367
compress_then_expand,HIGH,5,30,0.25,IS,448,2414,0.1855840927920464,0.9977678571428571,0.9254349627174814,0.07233289442537572,3.7404921700223714,0.9479511637941326
compress_then_expand,HIGH,5,45,0.25,IS,448,2414,0.1855840927920464,0.9977678571428571,0.9581607290803645,0.03960712806249256,3.7404921700223714,1.0967041473549137
compress_then_expand,HIGH,5,10,0.35,IS,448,2414,0.1855840927920464,0.7544642857142857,0.49502899751449875,0.25943528819978695,3.973372781065089,0.599227519403397
compress_then_expand,HIGH,5,15,0.35,IS,448,2414,0.1855840927920464,0.8638392857142857,0.6338028169014085,0.2300364688128772,5.064599483204135,0.7302852170646085
compress_then_expand,HIGH,5,20,0.35,IS,448,2414,0.1855840927920464,0.9040178571428571,0.7058823529411765,0.19813550420168058,5.62962962962963,0.8049161169816367
compress_then_expand,HIGH,5,30,0.35,IS,448,2414,0.1855840927920464,0.9620535714285714,0.8065451532725766,0.1555084181559948,6.7981438515081205,0.9479511637941326
compress_then_expand,HIGH,5,45,0.35,IS,448,2414,0.1855840927920464,0.9799107142857143,0.8769676884838442,0.10294302580187009,7.350797266514807,1.0967041473549137
compress_then_expand,HIGH,5,10,0.15,Validation,137,774,0.17700258397932817,1.0,0.9186046511627907,0.08139534883720934,1.854014598540146,0.5278116871865848
compress_then_expand,HIGH,5,15,0.15,Validation,137,774,0.17700258397932817,1.0,0.958656330749354,0.04134366925064603,1.854014598540146,0.6560907758638406
compress_then_expand,HIGH,5,20,0.15,Validation,137,774,0.17700258397932817,1.0,0.9741602067183462,0.025839793281653756,1.854014598540146,0.7396856395650018
compress_then_expand,HIGH,5,30,0.15,Validation,137,774,0.17700258397932817,1.0,0.9883720930232558,0.011627906976744207,1.854014598540146,0.9038862814760538
compress_then_expand,HIGH,5,45,0.15,Validation,137,774,0.17700258397932817,1.0,0.9948320413436692,0.0051679586563307955,1.854014598540146,1.070790161493087
compress_then_expand,HIGH,5,10,0.25,Validation,137,774,0.17700258397932817,0.9416058394160584,0.6782945736434108,0.2633112657726475,3.5813953488372094,0.5278116871865848
compress_then_expand,HIGH,5,15,0.25,Validation,137,774,0.17700258397932817,0.9708029197080292,0.7984496124031008,0.17235330730492848,3.8646616541353382,0.6560907758638406
compress_then_expand,HIGH,5,20,0.25,Validation,137,774,0.17700258397932817,0.9781021897810219,0.851421188630491,0.12668100115053094,3.9776119402985075,0.7396856395650018
compress_then_expand,HIGH,5,30,0.25,Validation,137,774,0.17700258397932817,1.0,0.917312661498708,0.08268733850129195,4.386861313868613,0.9038862814760538
compress_then_expand,HIGH,5,45,0.25,Validation,137,774,0.17700258397932817,1.0,0.9560723514211886,0.043927648578811374,4.386861313868613,1.070790161493087
compress_then_expand,HIGH,5,10,0.35,Validation,137,774,0.17700258397932817,0.7956204379562044,0.4573643410852713,0.3382560968709331,4.972477064220183,0.5278116871865848
compress_then_expand,HIGH,5,15,0.35,Validation,137,774,0.17700258397932817,0.9051094890510949,0.5981912144702842,0.30691827458081067,6.0,0.6560907758638406
compress_then_expand,HIGH,5,20,0.35,Validation,137,774,0.17700258397932817,0.9343065693430657,0.6576227390180879,0.2766838303249778,6.375,0.7396856395650018
compress_then_expand,HIGH,5,30,0.35,Validation,137,774,0.17700258397932817,0.9854014598540146,0.7816537467700259,0.20374771308398876,7.377777777777778,0.9038862814760538
compress_then_expand,HIGH,5,45,0.35,Validation,137,774,0.17700258397932817,0.9927007299270073,0.8604651162790697,0.13223561364793757,7.610294117647059,1.070790161493087
compress_then_expand,HIGH,5,10,0.15,OOS,81,412,0.1966019417475728,1.0,0.9296116504854369,0.07038834951456308,1.6790123456790123,0.5222258408527846
compress_then_expand,HIGH,5,15,0.15,OOS,81,412,0.1966019417475728,1.0,0.9660194174757282,0.03398058252427183,1.6790123456790123,0.6677413183136903
compress_then_expand,HIGH,5,20,0.15,OOS,81,412,0.1966019417475728,1.0,0.9830097087378641,0.016990291262135915,1.6790123456790123,0.791813241148502
compress_then_expand,HIGH,5,30,0.15,OOS,81,412,0.1966019417475728,1.0,0.9902912621359223,0.009708737864077666,1.6790123456790123,0.9866422498617977
compress_then_expand,HIGH,5,45,0.15,OOS,81,412,0.1966019417475728,1.0,0.9951456310679612,0.004854368932038833,1.6790123456790123,1.1214322267700016
compress_then_expand,HIGH,5,10,0.25,OOS,81,412,0.1966019417475728,0.9259259259259259,0.6674757281553398,0.2584501977705861,3.68,0.5222258408527846
compress_then_expand,HIGH,5,15,0.25,OOS,81,412,0.1966019417475728,0.9629629629629629,0.7815533980582524,0.1814095649047105,4.038461538461538,0.6677413183136903
compress_then_expand,HIGH,5,20,0.25,OOS,81,412,0.1966019417475728,0.9753086419753086,0.8519417475728155,0.12336689440249315,4.2405063291139244,0.791813241148502
compress_then_expand,HIGH,5,30,0.25,OOS,81,412,0.1966019417475728,0.9876543209876543,0.9029126213592233,0.08474169962843092,4.4625,0.9866422498617977
compress_then_expand,HIGH,5,45,0.25,OOS,81,412,0.1966019417475728,1.0,0.9344660194174758,0.06553398058252424,4.91358024691358,1.1214322267700016
compress_then_expand,HIGH,5,10,0.35,OOS,81,412,0.1966019417475728,0.7037037037037037,0.4320388349514563,0.27166486875224743,5.43859649122807,0.5222258408527846
compress_then_expand,HIGH,5,15,0.35,OOS,81,412,0.1966019417475728,0.8641975308641975,0.5995145631067961,0.2646829677574014,6.714285714285714,0.6677413183136903
compress_then_expand,HIGH,5,20,0.35,OOS,81,412,0.1966019417475728,0.9382716049382716,0.6966019417475728,0.2416696631906987,7.526315789473684,0.791813241148502
compress_then_expand,HIGH,5,30,0.35,OOS,81,412,0.1966019417475728,0.9753086419753086,0.8106796116504854,0.16462903032482323,8.177215189873417,0.9866422498617977
compress_then_expand,HIGH,5,45,0.35,OOS,81,412,0.1966019417475728,0.9753086419753086,0.8616504854368932,0.11365815653841549,8.177215189873417,1.1214322267700016
compress_then_expand,HIGH,5,10,0.15,ALL,666,3600,0.185,0.996996996996997,0.9305555555555556,0.06644144144144137,1.6731927710843373,0.575171806225765
compress_then_expand,HIGH,5,15,0.15,ALL,666,3600,0.185,0.9984984984984985,0.9675,0.03099849849849845,1.6887218045112782,0.7074163067893389
compress_then_expand,HIGH,5,20,0.15,ALL,666,3600,0.185,1.0,0.9819444444444444,0.018055555555555602,1.7147147147147148,0.7899042425843953
compress_then_expand,HIGH,5,30,0.15,ALL,666,3600,0.185,1.0,0.99,0.010000000000000009,1.7147147147147148,0.9435924387099043
compress_then_expand,HIGH,5,45,0.15,ALL,666,3600,0.185,1.0,0.995,0.0050000000000000044,1.7147147147147148,1.0943809617236102
compress_then_expand,HIGH,5,10,0.25,ALL,666,3600,0.185,0.9294294294294294,0.7058333333333333,0.2235960960960961,3.1308562197092082,0.575171806225765
compress_then_expand,HIGH,5,15,0.25,ALL,666,3600,0.185,0.975975975975976,0.8147222222222222,0.16125375375375373,3.5923076923076924,0.7074163067893389
compress_then_expand,HIGH,5,20,0.25,ALL,666,3600,0.185,0.9864864864864865,0.8663888888888889,0.12009759759759764,3.7519025875190257,0.7899042425843953
compress_then_expand,HIGH,5,30,0.25,ALL,666,3600,0.185,0.996996996996997,0.9211111111111111,0.07588588588588585,3.960843373493976,0.9435924387099043
compress_then_expand,HIGH,5,45,0.25,ALL,666,3600,0.185,0.9984984984984985,0.955,0.04349849849849852,4.016541353383459,1.0943809617236102
compress_then_expand,HIGH,5,10,0.35,ALL,666,3600,0.185,0.7567567567567568,0.4797222222222222,0.2770345345345346,4.35515873015873,0.575171806225765
compress_then_expand,HIGH,5,15,0.35,ALL,666,3600,0.185,0.8723723723723724,0.6222222222222222,0.2501501501501502,5.462994836488813,0.7074163067893389
compress_then_expand,HIGH,5,20,0.35,ALL,666,3600,0.185,0.9144144144144144,0.6944444444444444,0.21996996996996998,6.022988505747127,0.7899042425843953
compress_then_expand,HIGH,5,30,0.35,ALL,666,3600,0.185,0.9684684684684685,0.8016666666666666,0.16680180180180182,7.088372093023255,0.9435924387099043
compress_then_expand,HIGH,5,45,0.35,ALL,666,3600,0.185,0.9819819819819819,0.8716666666666667,0.11031531531531524,7.504587155963303,1.0943809617236102
wide_ON_quiet_open,LOW,5,10,0.15,IS,451,2414,0.1868268434134217,0.8270509977827051,0.9345484672742337,-0.10749746949152861,4.294906166219839,0.2608520659681633
wide_ON_quiet_open,LOW,5,15,0.15,IS,451,2414,0.1868268434134217,0.9246119733924612,0.9705882352941176,-0.04597626190165649,5.175059952038369,0.31360523956125247
wide_ON_quiet_open,LOW,5,20,0.15,IS,451,2414,0.1868268434134217,0.9623059866962306,0.9842584921292461,-0.021952505433015523,5.661290322580645,0.3531333194650202
wide_ON_quiet_open,LOW,5,30,0.15,IS,451,2414,0.1868268434134217,0.9844789356984479,0.9904722452361227,-0.00599330953767474,6.0675675675675675,0.4256074997244458
wide_ON_quiet_open,LOW,5,45,0.15,IS,451,2414,0.1868268434134217,0.9933481152993349,0.9950289975144988,-0.0016808822151639369,6.352678571428571,0.49365849078414703
wide_ON_quiet_open,LOW,5,10,0.25,IS,451,2414,0.1868268434134217,0.44789356984478934,0.7212096106048053,-0.2733160407600159,5.900990099009901,0.2608520659681633
wide_ON_quiet_open,LOW,5,15,0.25,IS,451,2414,0.1868268434134217,0.5986696230598669,0.8256006628003314,-0.22693103974046447,7.711111111111111,0.31360523956125247
wide_ON_quiet_open,LOW,5,20,0.25,IS,451,2414,0.1868268434134217,0.6829268292682927,0.8736536868268434,-0.19072685755855068,8.938311688311689,0.3531333194650202
wide_ON_quiet_open,LOW,5,30,0.25,IS,451,2414,0.1868268434134217,0.7915742793791575,0.9254349627174814,-0.1338606833383239,11.098039215686274,0.4256074997244458
wide_ON_quiet_open,LOW,5,45,0.25,IS,451,2414,0.1868268434134217,0.8691796008869179,0.9581607290803645,-0.08898112819344661,13.410714285714286,0.49365849078414703
wide_ON_quiet_open,LOW,5,10,0.35,IS,451,2414,0.1868268434134217,0.19955654101995565,0.49502899751449875,-0.2954724564945431,6.644444444444445,0.2608520659681633
wide_ON_quiet_open,LOW,5,15,0.35,IS,451,2414,0.1868268434134217,0.3348115299334812,0.6338028169014085,-0.2989912869679273,9.357615894039736,0.31360523956125247
wide_ON_quiet_open,LOW,5,20,0.35,IS,451,2414,0.1868268434134217,0.43015521064301554,0.7058823529411765,-0.275727142298161,11.257731958762887,0.3531333194650202
wide_ON_quiet_open,LOW,5,30,0.35,IS,451,2414,0.1868268434134217,0.5720620842572062,0.8065451532725766,-0.23448306901537042,14.86046511627907,0.4256074997244458
wide_ON_quiet_open,LOW,5,45,0.35,IS,451,2414,0.1868268434134217,0.6718403547671841,0.8769676884838442,-0.20512733371666014,18.313531353135314,0.49365849078414703
wide_ON_quiet_open,LOW,5,10,0.15,Validation,172,774,0.2222222222222222,0.8023255813953488,0.9186046511627907,-0.11627906976744184,4.36231884057971,0.24645279726179986
wide_ON_quiet_open,LOW,5,15,0.15,Validation,172,774,0.2222222222222222,0.9069767441860465,0.958656330749354,-0.05167958656330751,5.32051282051282,0.306371472466815
wide_ON_quiet_open,LOW,5,20,0.15,Validation,172,774,0.2222222222222222,0.9418604651162791,0.9741602067183462,-0.03229974160206717,5.783950617283951,0.33699487851388843
wide_ON_quiet_open,LOW,5,30,0.15,Validation,172,774,0.2222222222222222,0.9709302325581395,0.9883720930232558,-0.01744186046511631,6.383233532934132,0.3986779392888441
wide_ON_quiet_open,LOW,5,45,0.15,Validation,172,774,0.2222222222222222,0.9767441860465116,0.9948320413436692,-0.018087855297157618,6.601190476190476,0.46528793621166675
wide_ON_quiet_open,LOW,5,10,0.25,Validation,172,774,0.2222222222222222,0.4127906976744186,0.6782945736434108,-0.2655038759689922,6.704225352112676,0.24645279726179986
wide_ON_quiet_open,LOW,5,15,0.25,Validation,172,774,0.2222222222222222,0.6046511627906976,0.7984496124031008,-0.1937984496124031,8.586538461538462,0.306371472466815
wide_ON_quiet_open,LOW,5,20,0.25,Validation,172,774,0.2222222222222222,0.686046511627907,0.851421188630491,-0.16537467700258401,9.711864406779661,0.33699487851388843
wide_ON_quiet_open,LOW,5,30,0.25,Validation,172,774,0.2222222222222222,0.7732558139534884,0.917312661498708,-0.14405684754521964,11.601503759398497,0.3986779392888441
wide_ON_quiet_open,LOW,5,45,0.25,Validation,172,774,0.2222222222222222,0.872093023255814,0.9560723514211886,-0.08397932816537468,14.38,0.46528793621166675
wide_ON_quiet_open,LOW,5,10,0.35,Validation,172,774,0.2222222222222222,0.18604651162790697,0.4573643410852713,-0.2713178294573643,7.5625,0.24645279726179986
wide_ON_quiet_open,LOW,5,15,0.35,Validation,172,774,0.2222222222222222,0.31976744186046513,0.5981912144702842,-0.2784237726098191,9.581818181818182,0.306371472466815
wide_ON_quiet_open,LOW,5,20,0.35,Validation,172,774,0.2222222222222222,0.3953488372093023,0.6576227390180879,-0.26227390180878557,11.088235294117647,0.33699487851388843
wide_ON_quiet_open,LOW,5,30,0.35,Validation,172,774,0.2222222222222222,0.5174418604651163,0.7816537467700259,-0.26421188630490955,14.258426966292134,0.3986779392888441
wide_ON_quiet_open,LOW,5,45,0.35,Validation,172,774,0.2222222222222222,0.6511627906976745,0.8604651162790697,-0.20930232558139528,19.25,0.46528793621166675
wide_ON_quiet_open,LOW,5,10,0.15,OOS,91,412,0.220873786407767,0.8131868131868132,0.9296116504854369,-0.11642483729862374,4.297297297297297,0.2547050254247305
wide_ON_quiet_open,LOW,5,15,0.15,OOS,91,412,0.220873786407767,0.8901098901098901,0.9660194174757282,-0.07590952736583811,5.0,0.30100090593140355
wide_ON_quiet_open,LOW,5,20,0.15,OOS,91,412,0.220873786407767,0.9340659340659341,0.9830097087378641,-0.04894377467193001,5.588235294117647,0.34047783737886006
wide_ON_quiet_open,LOW,5,30,0.15,OOS,91,412,0.220873786407767,0.967032967032967,0.9902912621359223,-0.023258295102955295,6.25,0.4182921319158539
wide_ON_quiet_open,LOW,5,45,0.15,OOS,91,412,0.220873786407767,0.989010989010989,0.9951456310679612,-0.006134642056972117,6.944444444444445,0.489004521009875
wide_ON_quiet_open,LOW,5,10,0.25,OOS,91,412,0.220873786407767,0.45054945054945056,0.6674757281553398,-0.21692627760588928,6.170731707317073,0.2547050254247305
wide_ON_quiet_open,LOW,5,15,0.25,OOS,91,412,0.220873786407767,0.5714285714285714,0.7815533980582524,-0.21012482662968102,7.5,0.30100090593140355
wide_ON_quiet_open,LOW,5,20,0.25,OOS,91,412,0.220873786407767,0.6593406593406593,0.8519417475728155,-0.19260108823215616,8.866666666666667,0.34047783737886006
wide_ON_quiet_open,LOW,5,30,0.25,OOS,91,412,0.220873786407767,0.7692307692307693,0.9029126213592233,-0.13368185212845407,11.157142857142857,0.4182921319158539
wide_ON_quiet_open,LOW,5,45,0.25,OOS,91,412,0.220873786407767,0.8241758241758241,0.9344660194174758,-0.11029019524165162,13.106666666666667,0.489004521009875
wide_ON_quiet_open,LOW,5,10,0.35,OOS,91,412,0.220873786407767,0.17582417582417584,0.4320388349514563,-0.2562146591272805,6.5,0.2547050254247305
wide_ON_quiet_open,LOW,5,15,0.35,OOS,91,412,0.220873786407767,0.2857142857142857,0.5995145631067961,-0.3138002773925104,8.846153846153847,0.30100090593140355
wide_ON_quiet_open,LOW,5,20,0.35,OOS,91,412,0.220873786407767,0.4065934065934066,0.6966019417475728,-0.29000853515416625,11.594594594594595,0.34047783737886006
wide_ON_quiet_open,LOW,5,30,0.35,OOS,91,412,0.220873786407767,0.5714285714285714,0.8106796116504854,-0.239251040221914,15.634615384615385,0.4182921319158539
wide_ON_quiet_open,LOW,5,45,0.35,OOS,91,412,0.220873786407767,0.6703296703296703,0.8616504854368932,-0.19132081510722287,19.016393442622952,0.489004521009875
wide_ON_quiet_open,LOW,5,10,0.15,ALL,714,3600,0.19833333333333333,0.819327731092437,0.9305555555555556,-0.11122782446311863,4.311111111111111,0.2565998882273413
wide_ON_quiet_open,LOW,5,15,0.15,ALL,714,3600,0.19833333333333333,0.9159663865546218,0.9675,-0.05153361344537821,5.1880733944954125,0.3102562167313372
wide_ON_quiet_open,LOW,5,20,0.15,ALL,714,3600,0.19833333333333333,0.9537815126050421,0.9819444444444444,-0.028162931839402328,5.681350954478708,0.34763267420810806
wide_ON_quiet_open,LOW,5,30,0.15,ALL,714,3600,0.19833333333333333,0.9789915966386554,0.99,-0.011008403361344565,6.165951359084406,0.4181879158792001
wide_ON_quiet_open,LOW,5,45,0.15,ALL,714,3600,0.19833333333333333,0.988795518207283,0.995,-0.006204481792717043,6.4872521246458925,0.4862309744873328
wide_ON_quiet_open,LOW,5,10,0.25,ALL,714,3600,0.19833333333333333,0.43977591036414565,0.7058333333333333,-0.26605742296918766,6.117834394904459,0.2565998882273413
wide_ON_quiet_open,LOW,5,15,0.25,ALL,714,3600,0.19833333333333333,0.5966386554621849,0.8147222222222222,-0.21808356676003737,7.89906103286385,0.3102562167313372
wide_ON_quiet_open,LOW,5,20,0.25,ALL,714,3600,0.19833333333333333,0.680672268907563,0.8663888888888889,-0.18571661998132583,9.117283950617283,0.34763267420810806
wide_ON_quiet_open,LOW,5,30,0.25,ALL,714,3600,0.19833333333333333,0.7843137254901961,0.9211111111111111,-0.13679738562091504,11.225,0.4181879158792001
wide_ON_quiet_open,LOW,5,45,0.25,ALL,714,3600,0.19833333333333333,0.8641456582633054,0.955,-0.0908543417366946,13.609400324149108,0.4862309744873328
wide_ON_quiet_open,LOW,5,10,0.35,ALL,714,3600,0.19833333333333333,0.19327731092436976,0.4797222222222222,-0.28644491129785243,6.840579710144928,0.2565998882273413
wide_ON_quiet_open,LOW,5,15,0.35,ALL,714,3600,0.19833333333333333,0.32492997198879553,0.6222222222222222,-0.2972922502334267,9.35344827586207,0.3102562167313372
